frame	xtl	ytl	xbr	ybr	class
2018-03-16_1424_left/000003	2429	857	2441	895	5.20
2018-03-16_1424_left/000004	2427	857	2439	896	5.20
2018-03-16_1424_left/000009	2433	854	2443	900	5.20
2018-03-16_1424_left/000016	1257	975	1281	1000	5.20
2018-03-16_1424_left/000026	1248	975	1270	999	5.20
2018-03-16_1424_left/000057	1263	920	1285	942	5.20
2018-03-16_1424_left/000064	1296	932	1320	956	5.20
2018-03-16_1424_left/000082	1933	897	1951	919	5.20
2018-03-16_1424_left/000084	1962	889	1984	909	5.20
2018-03-16_1424_left/000112	8	889	49	947	3.24
2018-03-16_1424_left/000113	20	887	75	942	3.24
2018-03-16_1424_left/000114	45	894	98	951	3.24
2018-03-16_1424_left/000115	64	896	113	951	3.24
2018-03-16_1424_left/000116	88	902	137	953	3.24
2018-03-16_1424_left/000117	107	904	158	964	3.24
2018-03-16_1424_left/000118	128	913	181	973	3.24
2018-03-16_1424_left/000119	157	920	202	980	3.24
2018-03-16_1424_left/000120	177	921	224	979	3.24
2018-03-16_1424_left/000121	196	921	241	978	3.24
2018-03-16_1424_left/000122	221	928	266	981	3.24
2018-03-16_1424_left/000124	272	921	315	974	3.24
2018-03-16_1424_left/000125	291	915	342	975	3.24
2018-03-16_1424_left/000126	316	918	367	976	3.24
2018-03-16_1424_left/000127	341	915	386	972	3.24
2018-03-16_1424_left/000128	368	908	411	973	3.24
2018-03-16_1424_left/000129	392	909	439	964	3.24
2018-03-16_1424_left/000130	413	909	462	964	3.24
2018-03-16_1424_left/000132	467	904	516	964	3.24
2018-03-16_1424_left/000133	490	909	541	964	3.24
2018-03-16_1424_left/000134	512	909	567	964	3.24
2018-03-16_1424_left/000135	537	890	596	979	3.24
2018-03-16_1424_left/000137	589	897	648	973	3.24
2018-03-16_1424_left/000139	645	909	696	971	3.24
2018-03-16_1424_left/000141	692	908	739	968	3.24
2018-03-16_1424_left/000142	717	904	764	969	3.24
2018-03-16_1424_left/000143	742	902	793	966	3.24
2018-03-16_1424_left/000144	769	887	824	963	3.24
2018-03-16_1424_left/000145	798	890	851	952	3.24
2018-03-16_1424_left/000146	824	889	875	953	3.24
2018-03-16_1424_left/000147	847	876	909	952	3.24
2018-03-16_1424_left/000148	874	870	931	944	3.24
2018-03-16_1424_left/000149	905	864	964	936	3.24
2018-03-16_1424_left/000150	934	861	991	933	3.24
2018-03-16_1424_left/000151	967	856	1020	932	3.24
2018-03-16_1424_left/000152	992	847	1051	931	3.24
2018-03-16_1424_left/000153	1023	849	1085	926	3.24
2018-03-16_1424_left/000154	1050	844	1116	928	3.24
2018-03-16_1424_left/000155	1085	840	1142	919	3.24
2018-03-16_1424_left/000156	1112	830	1171	914	3.24
2018-03-16_1424_left/000157	1147	828	1204	914	3.24
2018-03-16_1424_left/000158	1178	825	1237	916	3.24
2018-03-16_1424_left/000159	1211	825	1270	916	3.24
2018-03-16_1424_left/000160	1246	823	1305	911	3.24
