frame	xtl	ytl	xbr	ybr	class
2018-02-16_1515_left/001911	1602	790	1706	894	2.4
2018-02-16_1515_left/002808	1776	864	1880	968	2.4
2018-02-16_1515_left/001869	1528	840	1632	944	2.4
2018-02-16_1515_left/001904	1594	792	1710	908	2.4
2018-02-16_1515_left/001900	1594	802	1696	904	2.4
2018-02-16_1515_left/001873	1528	818	1644	934	2.4
2018-02-16_1515_left/001863	1516	832	1624	940	2.4
2018-02-16_1515_left/001976	1902	666	2054	818	2.4
2018-02-16_1515_left/001919	1618	786	1728	896	2.4
2018-02-16_1515_left/001825	1448	858	1550	960	2.4
2018-02-16_1515_left/001916	1608	788	1722	902	2.4
2018-02-16_1515_left/001941	1684	768	1806	890	2.4
2018-02-16_1515_left/001915	1608	794	1714	900	2.4
2018-02-16_1515_left/001940	1678	762	1798	882	2.4
2018-02-16_1515_left/002817	1836	844	1964	972	2.4
2018-02-16_1515_left/001907	1598	790	1708	900	2.4
2018-02-16_1515_left/002806	1758	860	1872	974	2.4
2018-02-16_1515_left/001937	1664	762	1794	892	2.4
2018-03-23_1352_right/005762	2236	760	2346	870	2.4
2018-02-16_1515_left/003058	628	740	738	850	4.2
2018-02-16_1515_left/003401	516	770	616	870	4.2
2018-02-16_1515_left/003443	1354	672	1498	816	4.2
2018-03-23_1352_right/004274	1930	628	2124	822	4.2
2018-03-23_1352_right/006408	642	624	804	786	4.2
2018-03-23_1352_right/006385	1124	698	1238	812	4.2
2018-03-23_1352_right/006407	672	628	836	792	4.2
2018-03-23_1352_right/006412	502	572	678	748	4.2
2018-03-23_1352_right/006377	1218	732	1318	832	4.2
2018-03-23_1352_right/006405	732	642	890	800	4.2
2018-03-23_1352_right/006409	610	612	778	780	4.2
2018-03-23_1352_right/006395	960	662	1092	794	4.2
2018-03-23_1352_right/006391	1038	676	1162	800	4.2
2018-03-23_1352_right/006373	1242	746	1342	846	4.2
2018-03-23_1352_right/006371	1252	758	1348	854	4.2
2018-03-23_1352_right/006402	814	654	958	798	4.2
2018-03-23_1352_right/006378	1204	728	1306	830	4.2
2018-03-23_1352_right/006380	1188	718	1292	822	4.2
2018-03-23_1352_right/006368	1266	760	1362	856	4.2
2018-03-23_1352_right/006390	1048	684	1164	800	4.2
2018-03-23_1352_right/006393	1002	676	1118	792	4.2
2018-03-23_1352_right/006404	762	652	912	802	4.2
2018-03-23_1352_right/006401	838	658	976	796	4.2
2018-03-23_1352_right/006386	1108	694	1224	810	4.2
2018-03-23_1352_right/006376	1226	736	1326	836	4.2
2018-03-23_1352_right/006387	1092	686	1216	810	4.2
2018-03-23_1352_right/006389	1066	682	1184	800	4.2
2018-03-23_1352_right/006410	574	596	746	768	4.2
2018-03-23_1352_right/006356	1290	790	1368	868	4.2
2018-03-23_1352_right/006394	984	670	1110	796	4.2
2018-03-23_1352_right/006374	1240	746	1340	846	4.2
2018-03-23_1352_right/006403	782	658	926	802	4.2
2018-03-23_1352_right/006384	1144	704	1250	810	4.2
2018-03-23_1352_right/006397	920	654	1060	794	4.2
2018-03-23_1352_right/006399	880	654	1020	794	4.2
