frame	xtl	ytl	xbr	ybr	class
2018-03-23_1352_right/000079	1455	906	1496	939	3.27
2018-03-23_1352_right/000080	1455	907	1496	940	3.27
2018-03-23_1352_right/000095	1448	904	1482	936	3.27
2018-03-23_1352_right/000097	1444	898	1483	939	3.27
2018-03-23_1352_right/000098	1442	899	1481	939	3.27
2018-03-23_1352_right/000100	1446	903	1479	934	3.27
2018-03-23_1352_right/000102	1445	902	1478	932	3.27
2018-03-23_1352_right/000104	1441	896	1480	938	3.27
2018-03-23_1352_right/000107	1439	895	1478	937	3.27
2018-03-23_1352_right/000110	1438	896	1477	938	3.27
2018-03-23_1352_right/000113	1435	896	1475	937	3.27
2018-03-23_1352_right/000116	1432	897	1472	938	3.27
2018-03-23_1352_right/000117	1432	897	1472	938	3.27
2018-03-23_1352_right/000118	1431	897	1473	937	3.27
2018-03-23_1352_right/000119	1431	897	1472	937	3.27
2018-03-23_1352_right/000120	1432	897	1473	938	3.27
2018-03-23_1352_right/000122	1431	897	1472	937	3.27
2018-03-23_1352_right/000123	1434	896	1474	936	3.27
2018-03-23_1352_right/000124	1432	896	1473	935	3.27
2018-03-23_1352_right/000126	1432	896	1473	936	3.27
2018-03-23_1352_right/000127	1434	897	1474	938	3.27
2018-03-23_1352_right/000128	1433	897	1473	937	3.27
2018-03-23_1352_right/000129	1432	897	1473	939	3.27
2018-03-23_1352_right/000130	1433	898	1473	936	3.27
2018-03-23_1352_right/000131	1433	898	1473	937	3.27
2018-03-23_1352_right/000132	1433	897	1474	937	3.27
2018-03-23_1352_right/000133	1433	898	1473	937	3.27
2018-03-23_1352_right/000134	1434	897	1474	936	3.27
2018-03-23_1352_right/000136	354	695	406	821	5.19
2018-03-23_1352_right/000136	1434	896	1475	936	3.27
2018-03-23_1352_right/000137	1435	896	1475	936	3.27
2018-03-23_1352_right/000138	1436	896	1475	938	3.27
2018-03-23_1352_right/000139	1435	895	1474	937	3.27
2018-03-23_1352_right/000140	1435	894	1476	937	3.27
2018-03-23_1352_right/000141	1436	896	1476	937	3.27
2018-03-23_1352_right/000144	1440	894	1479	937	3.27
2018-03-23_1352_right/000146	1441	896	1481	938	3.27
2018-03-23_1352_right/000147	1441	896	1482	939	3.27
2018-03-23_1352_right/000148	1444	895	1486	937	3.27
2018-03-23_1352_right/000149	1443	896	1485	938	3.27
2018-03-23_1352_right/000150	1444	895	1488	938	3.27
2018-03-23_1352_right/000151	1446	893	1487	937	3.27
2018-03-23_1352_right/000152	1448	893	1489	937	3.27
2018-03-23_1352_right/000153	1447	892	1489	938	3.27
2018-03-23_1352_right/000154	1449	893	1489	937	3.27
2018-03-23_1352_right/000155	1448	893	1490	938	3.27
2018-03-23_1352_right/000156	1449	891	1489	937	3.27
2018-03-23_1352_right/000157	1450	894	1491	939	3.27
2018-03-23_1352_right/000158	1450	893	1493	938	3.27
2018-03-23_1352_right/000159	1450	893	1493	938	3.27
2018-03-23_1352_right/000160	1449	893	1494	937	3.27
2018-03-23_1352_right/000161	1451	892	1493	935	3.27
2018-03-23_1352_right/000162	1453	891	1497	933	3.27
2018-03-23_1352_right/000163	1452	890	1494	932	3.27
2018-03-23_1352_right/000164	1450	886	1501	926	3.27
2018-03-23_1352_right/000165	1452	887	1501	926	3.27
2018-03-23_1352_right/000166	1453	887	1500	926	3.27
2018-03-23_1352_right/000167	1456	884	1502	926	3.27
2018-03-23_1352_right/000168	1457	883	1504	925	3.27
2018-03-23_1352_right/000169	1459	883	1504	925	3.27
2018-03-23_1352_right/000170	1460	884	1506	926	3.27
2018-03-23_1352_right/000171	1461	883	1506	926	3.27
2018-03-23_1352_right/000172	1463	881	1508	927	3.27
2018-03-23_1352_right/000173	1462	881	1510	926	3.27
2018-03-23_1352_right/000174	1465	879	1510	925	3.27
2018-03-23_1352_right/000175	1465	878	1512	923	3.27
2018-03-23_1352_right/000175	1466	929	1513	969	5.20
2018-03-23_1352_right/000176	1466	926	1513	968	5.20
2018-03-23_1352_right/000176	1467	876	1513	920	3.27
2018-03-23_1352_right/000177	1466	927	1513	968	5.20
2018-03-23_1352_right/000177	1467	876	1514	921	3.27
2018-03-23_1352_right/000178	1468	928	1514	968	5.20
2018-03-23_1352_right/000179	1471	877	1517	922	3.27
2018-03-23_1352_right/000180	1472	873	1517	918	3.27
2018-03-23_1352_right/000181	1473	875	1521	922	3.27
2018-03-23_1352_right/000182	1473	873	1518	920	3.27
2018-03-23_1352_right/000183	1475	875	1521	920	3.27
2018-03-23_1352_right/000184	1475	871	1523	919	3.27
2018-03-23_1352_right/000185	1477	873	1525	918	3.27
2018-03-23_1352_right/000186	1478	873	1528	916	3.27
2018-03-23_1352_right/000187	1477	870	1528	916	3.27
2018-03-23_1352_right/000188	1479	870	1530	915	3.27
2018-03-23_1352_right/000189	1479	867	1531	913	3.27
2018-03-23_1352_right/000189	1483	920	1532	961	5.20
2018-03-23_1352_right/000190	1480	868	1531	913	3.27
2018-03-23_1352_right/000190	1484	921	1532	962	5.20
2018-03-23_1352_right/000191	1483	863	1533	910	3.27
2018-03-23_1352_right/000192	1484	863	1533	909	3.27
2018-03-23_1352_right/000192	1485	918	1536	959	5.20
2018-03-23_1352_right/000193	1486	863	1535	909	3.27
2018-03-23_1352_right/000194	1486	862	1536	909	3.27
2018-03-23_1352_right/000195	1487	863	1537	909	3.27
2018-03-23_1352_right/000196	1488	862	1539	910	3.27
2018-03-23_1352_right/000197	1487	862	1540	909	3.27
2018-03-23_1352_right/000198	1489	863	1540	909	3.27
2018-03-23_1352_right/000199	1492	863	1542	909	3.27
2018-03-23_1352_right/000200	1493	863	1543	909	3.27
2018-03-23_1352_right/000201	1493	920	1541	965	5.20
2018-03-23_1352_right/000201	1494	863	1545	911	3.27
2018-03-23_1352_right/000202	1494	920	1544	964	5.20
2018-03-23_1352_right/000202	1495	863	1547	914	3.27
2018-03-23_1352_right/000203	1497	862	1548	911	3.27
2018-03-23_1352_right/000203	1497	920	1543	963	5.20
2018-03-23_1352_right/000204	1496	920	1545	963	5.20
2018-03-23_1352_right/000204	1498	864	1548	914	3.27
2018-03-23_1352_right/000205	1499	864	1552	914	3.27
2018-03-23_1352_right/000206	1500	923	1549	967	5.20
2018-03-23_1352_right/000206	1500	866	1553	918	3.27
2018-03-23_1352_right/000207	1501	868	1552	918	3.27
2018-03-23_1352_right/000208	1501	869	1556	918	3.27
2018-03-23_1352_right/000209	1501	869	1557	918	3.27
2018-03-23_1352_right/000210	1501	869	1560	917	3.27
2018-03-23_1352_right/000211	1504	867	1559	913	3.27
2018-03-23_1352_right/000212	1505	866	1561	914	3.27
2018-03-23_1352_right/000213	1506	863	1560	912	3.27
2018-03-23_1352_right/000214	1507	862	1562	911	3.27
2018-03-23_1352_right/000215	1507	862	1561	911	3.27
2018-03-23_1352_right/000215	1509	920	1562	965	5.20
2018-03-23_1352_right/000216	1508	862	1564	909	3.27
2018-03-23_1352_right/000217	1510	861	1566	911	3.27
2018-03-23_1352_right/000218	1511	856	1567	910	3.27
2018-03-23_1352_right/000219	1512	857	1568	911	3.27
2018-03-23_1352_right/000220	1514	857	1570	910	3.27
2018-03-23_1352_right/000221	1515	855	1571	909	3.27
2018-03-23_1352_right/000222	1515	855	1572	906	3.27
2018-03-23_1352_right/000223	1516	848	1570	902	3.27
2018-03-23_1352_right/000224	1518	849	1572	902	3.27
2018-03-23_1352_right/000225	1519	910	1573	958	5.20
2018-03-23_1352_right/000225	1520	848	1575	902	3.27
2018-03-23_1352_right/000226	1520	909	1576	957	5.20
2018-03-23_1352_right/000226	1521	847	1577	901	3.27
2018-03-23_1352_right/000227	1521	910	1578	955	5.20
2018-03-23_1352_right/000227	1524	845	1581	900	3.27
2018-03-23_1352_right/000228	1522	910	1580	957	5.20
2018-03-23_1352_right/000228	1525	845	1583	901	3.27
2018-03-23_1352_right/000229	1525	843	1588	899	3.27
2018-03-23_1352_right/000230	1527	842	1591	896	3.27
2018-03-23_1352_right/000231	1528	837	1593	891	3.27
2018-03-23_1352_right/000232	1533	838	1594	890	3.27
2018-03-23_1352_right/000233	1535	837	1597	890	3.27
2018-03-23_1352_right/000233	1537	901	1597	952	5.20
2018-03-23_1352_right/000234	1540	831	1600	888	3.27
2018-03-23_1352_right/000235	1543	832	1602	887	3.27
2018-03-23_1352_right/000236	1546	831	1604	887	3.27
2018-03-23_1352_right/000237	1546	896	1611	951	5.20
2018-03-23_1352_right/000237	1550	832	1607	885	3.27
2018-03-23_1352_right/000238	1552	897	1613	951	5.20
2018-03-23_1352_right/000238	1553	829	1614	883	3.27
2018-03-23_1352_right/000239	1555	828	1619	884	3.27
2018-03-23_1352_right/000240	1557	828	1618	884	3.27
2018-03-23_1352_right/000241	1560	826	1621	882	3.27
2018-03-23_1352_right/000242	1563	893	1628	947	5.20
2018-03-23_1352_right/000242	1564	825	1626	882	3.27
2018-03-23_1352_right/000243	1565	821	1627	878	3.27
2018-03-23_1352_right/000244	1569	821	1629	880	3.27
2018-03-23_1352_right/000245	1571	818	1632	879	3.27
2018-03-23_1352_right/000245	1574	888	1633	944	5.20
2018-03-23_1352_right/000246	1572	816	1637	878	3.27
2018-03-23_1352_right/000246	1577	887	1636	945	5.20
2018-03-23_1352_right/000247	1576	816	1641	875	3.27
2018-03-23_1352_right/000247	1578	887	1642	945	5.20
2018-03-23_1352_right/000248	1577	816	1644	875	3.27
2018-03-23_1352_right/000248	1580	887	1641	945	5.20
2018-03-23_1352_right/000249	1582	885	1649	946	5.20
2018-03-23_1352_right/000249	1583	814	1648	876	3.27
2018-03-23_1352_right/000250	1582	811	1651	874	3.27
2018-03-23_1352_right/000250	1582	885	1650	943	5.20
2018-03-23_1352_right/000252	1588	813	1654	870	3.27
2018-03-23_1352_right/000253	1590	812	1655	871	3.27
2018-03-23_1352_right/000254	1590	810	1661	870	3.27
2018-03-23_1352_right/000255	1592	810	1665	872	3.27
2018-03-23_1352_right/000256	1594	807	1664	873	3.27
2018-03-23_1352_right/000256	1598	885	1665	945	5.20
2018-03-23_1352_right/000257	1598	808	1668	872	3.27
2018-03-23_1352_right/000257	1602	885	1667	947	5.20
2018-03-23_1352_right/000258	1601	885	1670	942	5.20
2018-03-23_1352_right/000258	1605	805	1665	867	3.27
2018-03-23_1352_right/000259	1606	805	1671	865	3.27
2018-03-23_1352_right/000262	1614	806	1677	864	3.27
2018-03-23_1352_right/000263	1616	801	1684	862	3.27
2018-03-23_1352_right/000264	1619	803	1683	864	3.27
2018-03-23_1352_right/000266	1622	798	1696	863	3.27
2018-03-23_1352_right/000266	1630	887	1692	952	5.20
2018-03-23_1352_right/000267	1624	796	1697	862	3.27
2018-03-23_1352_right/000267	1627	793	1699	868	3.24
2018-03-23_1352_right/000267	1634	886	1695	950	5.20
2018-03-23_1352_right/000268	1628	797	1699	863	3.27
2018-03-23_1352_right/000268	1635	887	1695	954	5.20
2018-03-23_1352_right/000269	1630	798	1700	862	3.27
2018-03-23_1352_right/000269	1635	883	1698	953	5.20
2018-03-23_1352_right/000270	1634	883	1701	950	5.20
2018-03-23_1352_right/000271	1636	796	1714	858	3.27
2018-03-23_1352_right/000271	1642	795	1703	868	4.1
2018-03-23_1352_right/000272	1640	877	1707	944	5.20
2018-03-23_1352_right/000272	1644	791	1710	862	4.1
