frame	xtl	ytl	xbr	ybr	class
2018-02-16_1515_left/000545	357	908	382	952	2.1
2018-02-16_1515_left/000546	348	907	375	951	2.1
2018-02-16_1515_left/000547	340	906	367	950	2.1
2018-02-16_1515_left/000548	331	904	359	949	2.1
2018-02-16_1515_left/000549	323	903	351	948	2.1
2018-02-16_1515_left/000550	315	902	344	947	2.1
2018-02-16_1515_left/000551	306	901	336	946	2.1
2018-02-16_1515_left/000552	298	900	328	944	2.1
2018-02-16_1515_left/000553	289	899	320	943	2.1
2018-02-16_1515_left/000554	281	900	312	944	2.1
2018-02-16_1515_left/000555	273	901	304	945	2.1
2018-02-16_1515_left/000556	265	902	296	946	2.1
2018-02-16_1515_left/000557	257	903	288	947	2.1
2018-02-16_1515_left/000558	249	904	280	948	2.1
2018-02-16_1515_left/000559	241	905	272	949	2.1
2018-02-16_1515_left/000561	225	907	256	951	2.1
2018-02-16_1515_left/000562	217	908	248	952	2.1
2018-02-16_1515_left/000563	209	909	240	953	2.1
2018-02-16_1515_left/000564	200	908	231	953	2.1
2018-02-16_1515_left/000566	181	905	214	952	2.1
2018-02-16_1515_left/000567	172	904	205	951	2.1
2018-02-16_1515_left/000569	154	901	188	950	2.1
2018-02-16_1515_left/000570	144	900	179	950	2.1
2018-02-16_1515_left/000571	135	898	171	949	2.1
2018-02-16_1515_left/000572	126	897	162	949	2.1
2018-02-16_1515_left/000573	116	896	153	949	2.1
2018-02-16_1515_left/000574	106	894	144	948	2.1
2018-02-16_1515_left/000575	95	891	134	947	2.1
2018-02-16_1515_left/000576	85	889	124	946	2.1
2018-02-16_1515_left/000578	64	885	105	944	2.1
2018-02-16_1515_left/000580	43	881	86	943	2.1
2018-02-16_1515_left/000581	32	879	76	942	2.1
2018-02-16_1515_left/000582	22	877	67	941	2.1
2018-02-16_1515_left/000583	11	875	57	940	2.1
2018-02-16_1515_left/000584	6	875	50	940	2.1
2018-02-16_1515_left/000585	0	875	42	940	2.1
2018-02-16_1515_left/000586	0	872	33	938	2.1
2018-02-16_1515_left/000587	0	869	24	935	2.1
2018-02-16_1515_left/000831	1010	936	1027	954	2.1
2018-02-16_1515_left/000832	1013	937	1030	955	2.1
2018-02-16_1515_left/000833	1017	938	1034	956	2.1
