frame	xtl	ytl	xbr	ybr	class
2018-03-23_1352_right/001785	158	817	223	880	2.4
2018-03-23_1352_right/001785	1590	830	1660	896	2.4
2018-03-23_1352_right/001710	422	911	465	958	2.4
2018-03-23_1352_right/001710	1401	933	1450	975	2.4
2018-03-23_1352_right/007174	1514	777	1548	806	2.4
2018-03-23_1352_right/008276	997	885	1031	918	3.24
2018-03-23_1352_right/001674	2273	891	2315	926	2.4
2018-03-23_1352_right/001674	1343	900	1387	939	2.4
2018-03-23_1352_right/004258	715	892	751	932	3.24
2018-03-23_1352_right/001266	1688	494	1895	694	2.4
2018-03-23_1352_right/001266	1688	494	1895	694	5.19
2018-03-23_1352_right/001685	1365	894	1412	933	2.4
2018-03-23_1352_right/001685	477	884	519	924	2.4
2018-03-23_1352_right/001944	2202	633	2421	828	2.4
2018-03-23_1352_right/004930	1971	879	2068	973	4.1
2018-03-23_1352_right/003628	2272	680	2417	816	5.19
2018-03-23_1352_right/003717	0	405	138	608	5.19
2018-03-23_1352_right/001771	256	841	317	898	2.4
2018-03-23_1352_right/001771	1573	864	1639	923	2.4
2018-03-23_1352_right/005764	2242	776	2311	839	2.4
2018-03-23_1352_right/005764	2032	603	2171	744	2.4
2018-03-23_1352_right/000750	1456	918	1497	960	2.4
2018-03-23_1352_right/006114	2137	359	2400	601	3.24
2018-03-23_1352_right/004931	1988	864	2087	963	4.1
2018-03-23_1352_right/001672	2261	889	2303	926	2.4
2018-03-23_1352_right/000914	2111	549	2275	709	5.19
2018-03-23_1352_right/005841	2009	602	2175	757	2.4
2018-03-23_1352_right/001668	487	885	527	923	2.4
2018-03-23_1352_right/001668	2234	881	2278	922	2.4
2018-03-23_1352_right/001668	1326	892	1369	931	2.4
2018-03-23_1352_right/006079	1567	780	1650	862	3.24
2018-03-23_1352_right/006066	1509	816	1572	883	3.24
2018-03-23_1352_right/004358	171	819	255	958	4.1
2018-03-23_1352_right/001519	1459	875	1495	920	2.4
2018-03-23_1352_right/004262	698	888	735	929	3.24
2018-03-23_1352_right/004262	1265	929	1290	986	4.1
2018-03-23_1352_right/001715	401	865	447	912	2.4
2018-03-23_1352_right/003516	2266	885	2314	937	5.19
2018-03-23_1352_right/004328	106	813	172	879	3.24
2018-03-23_1352_right/004328	991	879	1035	969	4.1
2018-03-23_1352_right/001701	439	904	479	945	2.4
2018-03-23_1352_right/003532	2352	884	2410	942	5.19
2018-03-23_1352_right/005758	2286	778	2357	836	2.4
2018-03-23_1352_right/005758	2036	638	2156	762	2.4
2018-03-23_1352_right/005849	2050	531	2244	717	2.4
2018-03-23_1352_right/004539	792	920	830	957	3.24
2018-03-23_1352_right/007247	1971	546	2054	625	2.4
