frame	xtl	ytl	xbr	ybr	class
2018-03-16_1324_left/026772	1439	624	1479	668	5.19
2018-03-16_1324_left/026772	1739	762	1782	806	5.19
2018-03-16_1324_left/026772	19	930	56	971	3.24
2018-03-16_1324_left/026772	1787	865	1834	912	3.24
2018-03-16_1324_left/026772	222	827	255	863	5.19
2018-03-16_1324_left/001263	1438	950	1485	998	2.1
2018-03-16_1324_left/039288	1623	918	1663	958	3.27
2018-03-16_1324_left/000354	1387	938	1433	982	2.1
2018-03-16_1324_left/027974	1439	624	1479	667	5.19
2018-03-16_1324_left/027974	1738	762	1782	806	5.19
2018-03-16_1324_left/027974	1787	864	1834	912	3.24
2018-03-16_1324_left/027974	20	930	56	970	3.24
2018-03-16_1324_left/027974	222	827	255	862	5.19
2018-03-16_1324_left/024800	1710	808	1801	895	5.19
2018-03-16_1324_left/024800	1124	289	1206	371	5.19
2018-03-16_1324_left/024800	64	900	111	962	5.19
2018-03-16_1324_left/001785	209	755	255	801	5.19
2018-03-16_1324_left/001785	1900	660	1967	725	5.19
2018-03-16_1324_left/001710	1581	783	1621	826	5.19
2018-03-16_1324_left/026971	1438	624	1479	667	5.19
2018-03-16_1324_left/026971	1738	762	1782	807	5.19
2018-03-16_1324_left/026971	1787	864	1834	912	3.24
2018-03-16_1324_left/026971	222	827	255	862	5.19
2018-03-16_1324_left/026971	20	929	56	970	3.24
2018-03-16_1324_left/007041	1756	921	1800	963	2.1
2018-03-16_1324_left/028124	1438	624	1479	667	5.19
2018-03-16_1324_left/028124	1739	762	1782	806	5.19
2018-03-16_1324_left/028124	1787	864	1834	912	3.24
2018-03-16_1324_left/028124	222	827	255	862	5.19
2018-03-16_1324_left/028124	20	929	56	971	3.24
2018-03-16_1324_left/005473	1938	823	2013	890	2.1
2018-03-16_1324_left/026797	1439	623	1479	667	5.19
2018-03-16_1324_left/026797	1738	761	1782	806	5.19
2018-03-16_1324_left/026797	1788	864	1834	911	3.24
2018-03-16_1324_left/026797	20	928	56	970	3.24
2018-03-16_1324_left/026797	222	826	255	862	5.19
2018-03-16_1324_left/022138	2061	581	2255	792	5.19
2018-03-16_1324_left/028018	1439	624	1479	667	5.19
2018-03-16_1324_left/028018	1738	762	1782	806	5.19
2018-03-16_1324_left/028018	20	928	56	971	3.24
2018-03-16_1324_left/028018	1788	864	1834	912	3.24
2018-03-16_1324_left/011004	460	565	596	697	2.1
2018-03-16_1324_left/011004	482	710	577	807	3.1
2018-03-16_1324_left/011004	1622	897	1659	930	2.4
2018-03-16_1324_left/021733	1375	421	1438	483	5.19
2018-03-16_1324_left/021733	1725	863	1783	923	5.19
2018-03-16_1324_left/021733	321	869	370	918	5.19
2018-03-16_1324_left/021733	600	496	653	547	5.19
2018-03-16_1324_left/007399	1769	899	1807	938	2.1
2018-03-16_1324_left/003728	2114	732	2180	801	3.1
2018-03-16_1324_left/032141	332	833	376	878	5.19
2018-03-16_1324_left/032141	520	668	560	707	5.19
2018-03-16_1324_left/032141	1598	798	1649	850	5.19
2018-03-16_1324_left/010364	596	721	668	792	3.1
2018-03-16_1324_left/027549	1439	624	1479	667	5.19
2018-03-16_1324_left/027549	1738	761	1782	807	5.19
2018-03-16_1324_left/027549	1787	864	1834	912	3.24
2018-03-16_1324_left/027549	222	827	256	863	5.19
2018-03-16_1324_left/039263	2220	109	2333	274	5.19
2018-03-16_1324_left/000861	1592	855	1647	909	3.27
2018-03-16_1324_left/000861	182	731	238	786	5.19
2018-03-16_1324_left/000861	1915	627	1987	705	5.19
2018-03-16_1324_left/002648	2217	705	2300	785	3.27
2018-03-16_1324_left/027620	1438	624	1479	668	5.19
2018-03-16_1324_left/027620	1738	762	1782	807	5.19
2018-03-16_1324_left/027620	222	827	256	863	5.19
2018-03-16_1324_left/027620	1787	864	1834	912	3.24
2018-03-16_1324_left/027620	20	929	56	971	3.24
2018-03-16_1324_left/027684	1438	624	1479	668	5.19
2018-03-16_1324_left/027684	1739	763	1782	805	5.19
2018-03-16_1324_left/027684	222	828	256	863	5.19
2018-03-16_1324_left/027684	1787	865	1834	912	3.24
2018-03-16_1324_left/027684	19	929	56	971	3.24
2018-03-16_1324_left/000405	1409	938	1457	986	2.1
2018-03-16_1324_left/008304	1609	901	1645	934	2.1
2018-03-16_1324_left/002548	1645	878	1682	916	3.27
2018-03-16_1324_left/023664	1263	680	1299	718	5.19
2018-03-16_1324_left/023664	1462	924	1495	958	5.19
2018-03-16_1324_left/027433	1438	624	1479	668	5.19
2018-03-16_1324_left/027433	1739	761	1782	806	5.19
2018-03-16_1324_left/027433	222	827	255	863	5.19
2018-03-16_1324_left/027433	1787	864	1834	912	3.24
2018-03-16_1324_left/027433	21	929	55	970	3.24
2018-03-16_1324_left/015576	1616	723	1677	783	5.19
2018-03-16_1324_left/015576	259	825	304	874	5.19
2018-03-16_1324_left/015576	961	916	997	953	2.1
2018-03-16_1324_left/000508	1518	901	1590	972	2.1
2018-03-16_1324_left/028504	1438	625	1479	670	5.19
2018-03-16_1324_left/028504	1738	765	1781	807	5.19
2018-03-16_1324_left/028504	1787	867	1834	913	3.24
2018-03-16_1324_left/028504	19	931	57	973	3.24
2018-03-16_1324_left/039208	1860	495	1951	588	5.19
2018-03-16_1324_left/039208	1231	228	1323	327	5.19
2018-03-16_1324_left/002193	2114	560	2201	645	5.19
2018-03-16_1324_left/022131	1858	681	2003	835	5.19
2018-03-16_1324_left/027937	1438	624	1479	668	5.19
2018-03-16_1324_left/027937	1738	762	1782	806	5.19
2018-03-16_1324_left/027937	1787	864	1834	911	3.24
2018-03-16_1324_left/027937	20	929	57	971	3.24
2018-03-16_1324_left/027937	222	827	255	862	5.19
2018-03-16_1324_left/010342	886	1045	960	1133	4.2
2018-03-16_1324_left/027603	1438	623	1479	667	5.19
2018-03-16_1324_left/027603	1738	760	1782	807	5.19
